deployment_code,deployment_code,,deployment_code_yyyymmdd,,,,,,deployment_code
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_086,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
SWFSC_ORE_20230804_ADRIFT_087,,,,,,,,,
