organization_code,deployment_code,analysis_code,recording_codes,analysis_sound_source_codes,analysis_granularity_code,analysis_start_datetime,analysis_end_datetime,analysis_sample_rate_khz,analysis_min_frequency_khz,analysis_max_frequency_khz,analysis_processing_code,analysis_quality_code,analysis_protocol_reference,analysis_dataset_url,analysis_release_data,analysis_release_pacm,detector_codes,analysis_citation_codes,detector_version,detector_json,detector_output_filename,detector_output_uri,analysis_analysts,analysis_json,analysis_comments
SWFSC,SWFSC_MBY_20230711_ADRIFT_079,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2023-07-11T19:54:00+0000,2023-07-16T16:24:02+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20230711_ADRIFT_081,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2023-07-11T21:17:59+0000,2023-07-16T17:42:02+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20230711_ADRIFT_083,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2023-07-11T22:42:00+0000,2023-07-16T17:18:01+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MND_20160827_PASCAL_010,GRAM_ANALYSIS,SM3M_RECORDINGS,GRAM,INTERVAL,2016-08-27T17:44:06+0000,2016-09-17T04:24:05+0000,256.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MOB_20180830_CCES_012,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2018-08-30T02:58:44+0000,2018-10-06T17:00:44+0000,288.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_ORE_20230316_ADRIFT_042,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2023-03-16T19:29:57+0000,2023-03-21T00:44:35+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_ORE_20230316_ADRIFT_043,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2023-03-16T18:52:27+0000,2023-03-20T08:53:16+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_ORE_20230426_ADRIFT_065,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2023-04-26T02:59:55+0000,2023-04-29T06:47:58+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_ORE_20230717_ADRIFT_077,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2023-07-17T19:08:24+0000,2023-07-21T08:34:54+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_ORE_20230804_ADRIFT_087,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2023-08-04T23:14:28+0000,2023-08-08T11:44:44+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2021-06-10T17:33:22+0000,2021-06-24T10:00:08+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20210725_ADRIFT_003,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2021-07-25T18:35:58+0000,2021-08-03T16:32:07+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20210725_ADRIFT_006,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2021-07-25T19:11:59+0000,2021-07-28T22:05:59+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20230508_ADRIFT_067,GRAM_ANALYSIS,SOUNDTRAP_RECORDING,GRAM,INTERVAL,2023-05-08T04:18:02+0000,2023-05-12T01:36:03+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2018-09-11T20:56:28+0000,2018-10-23T13:58:28+0000,288.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20180805_CCES_007,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2018-08-05T15:27:50+0000,2018-09-22T18:09:50+0000,288.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2021-08-22T18:59:59+0000,2021-08-29T09:30:30+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20220425_ADRIFT_017,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2022-04-25T18:59:59+0000,2022-04-28T19:22:16+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20220621_ADRIFT_024,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2022-06-21T19:29:59+0000,2022-06-25T20:14:42+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20220621_ADRIFT_025,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2022-06-21T19:44:59+0000,2022-06-25T17:29:42+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20230711_ADRIFT_079,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2023-07-11T19:54:00+0000,2023-07-16T16:24:02+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20230711_ADRIFT_080,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2023-07-11T20:42:00+0000,2023-07-16T20:12:01+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20230711_ADRIFT_083,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2023-07-11T22:42:00+0000,2023-07-16T17:18:01+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_103,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2023-11-06T18:54:00+0000,2023-11-10T20:54:00+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_106,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2023-11-06T20:35:59+0000,2023-11-10T22:18:01+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_ORE_20230517_ADRIFT_072,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2023-05-17T18:13:55+0000,2023-05-23T13:36:52+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_ORE_20230517_ADRIFT_073,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2023-05-17T18:38:28+0000,2023-05-21T06:28:31+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_ORE_20230517_ADRIFT_075,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2023-05-17T19:25:22+0000,2023-05-21T09:00:04+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_ORE_20230717_ADRIFT_077,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2023-07-17T19:08:24+0000,2023-07-21T08:34:54+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_ORE_20230717_ADRIFT_078,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2023-07-17T20:03:06+0000,2023-07-21T11:22:38+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2018-08-22T02:24:55+0000,2018-10-21T23:48:58+0000,576.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20210610_ADRIFT_005,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2021-06-10T18:30:40+0000,2021-06-22T21:21:24+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2021-06-10T17:33:22+0000,2021-06-24T10:00:08+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20210725_ADRIFT_003,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2021-07-25T18:35:58+0000,2021-08-03T16:32:07+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20210725_ADRIFT_006,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2021-07-25T19:11:59+0000,2021-07-28T22:05:59+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20220726_ADRIFT_027,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2022-07-26T18:37:12+0000,2022-07-30T18:14:25+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2022-07-26T17:29:47+0000,2022-07-30T20:20:32+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20230917_ADRIFT_092,GRWH_ANALYSIS,SOUNDTRAP_RECORDING,GRWH,INTERVAL,2023-09-17T17:42:00+0000,2023-09-22T01:42:02+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., DâSpain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181005_CCES_014,HUWH_ANALYSIS,SOUNDTRAP_RECORDING,HUWH,INTERVAL,2018-10-05T06:01:04+0000,2018-11-01T16:43:03+0000,576.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181031_CCES_017,HUWH_ANALYSIS,SM3M_RECORDINGS,HUWH,INTERVAL,2018-10-31T00:00:00+0000,2018-11-24T04:30:00+0000,256.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181031_CCES_018,HUWH_ANALYSIS,SOUNDTRAP_RECORDING,HUWH,INTERVAL,2018-10-31T10:05:29+0000,2018-11-16T04:12:29+0000,576.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181101_CCES_019,HUWH_ANALYSIS,SOUNDTRAP_RECORDING,HUWH,INTERVAL,2018-11-01T02:23:12+0000,2018-11-18T12:54:48+0000,576.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181105_CCES_020,HUWH_ANALYSIS,SOUNDTRAP_RECORDING,HUWH,INTERVAL,2018-11-05T14:22:39+0000,2018-11-22T09:16:43+0000,576.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181106_CCES_021,HUWH_ANALYSIS,SOUNDTRAP_RECORDING,HUWH,INTERVAL,2018-11-06T03:58:51+0000,2018-11-11T09:12:51+0000,576.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181107_CCES_022,HUWH_ANALYSIS,SOUNDTRAP_RECORDING,HUWH,INTERVAL,2018-11-07T14:23:49+0000,2018-11-23T18:55:49+0000,576.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181122_CCES_023,HUWH_ANALYSIS,SOUNDTRAP_RECORDING,HUWH,INTERVAL,2018-11-22T08:28:24+0000,2018-12-03T00:49:11+0000,576.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160906_PASCAL_020,HUWH_ANALYSIS,SOUNDTRAP_RECORDING,HUWH,INTERVAL,2016-09-06T02:37:11+0000,2016-09-29T05:18:16+0000,288.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,HUWH_ANALYSIS,SOUNDTRAP_RECORDING,HUWH,INTERVAL,2018-09-11T20:56:28+0000,2018-10-23T13:58:28+0000,288.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HMB_20210609_ADRIFT_002,HUWH_ANALYSIS,SOUNDTRAP_RECORDING,HUWH,INTERVAL,2021-06-09T18:12:23+0000,2021-06-16T22:48:53+0000,384.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20180805_CCES_007,HUWH_ANALYSIS,SOUNDTRAP_RECORDING,HUWH,INTERVAL,2018-08-05T15:27:50+0000,2018-09-22T18:09:50+0000,288.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20180816_CCES_008,HUWH_ANALYSIS,SOUNDTRAP_RECORDING,HUWH,INTERVAL,2018-08-16T04:38:04+0000,2018-10-01T01:59:55+0000,288.0,0.0,3.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
